Unique.ID,Reserve,Site,Subsite.Strain,Subsite.Soil,PlantSpecies.Strain,PlantSpecies.Soil,CollectionDate,Waypoint,Lat,Lon,Elev,GenoData,PhenoData,Sequenced,Clade,nreA,nreX,nreY,nreA_alleles,nreX_alleles,nreY_alleles,UV.MIT_mean,Ni.MIC_mean,Co.MIC_mean,Cr.MIC_mean,y0.no_mean,y0_lm.no_mean,mumax.no_mean,lag.no_mean,r2.no_mean,y0.ni_mean,y0_lm.ni_mean,mumax.ni_mean,lag.ni_mean,r2.ni_mean,OD72hr.no_mean,OD72hr.ni_mean,OD72hrRatio_mean,AUC.no_mean,AUC.ni_mean,ODf.no_mean,ODf.ni_mean,ODmax.no_mean,ODmax.ni_mean,Ni.ppm,CA.MG.RATIO,SerpentineType,Ni.ppm.A,CA.MG.RATIO.A,Ni.ppm.C,CA.MG.RATIO.C,Ni.ppm.X,CA.MG.RATIO.X,Ni.CV,CaMg.CV,SAMPLEID,OM,ENR,CEC,NO3_N,P1,HCO3_P,PH,BUFFER_PH,S,H,H_PCT,K,K_PCT,MG,MG_PCT,CA,CA_PCT,NA.,NA_PCT,AreaCounted,TotalPlantCount,Notes.Strain,Notes.Soil,Merge.Notes,Storage.note,Strain.issues
C565B,McLaughlin,103,NA,NA,w,NA,NA,NA,38.82528302,-122.349326,NA,none,has data,Y,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75,1.269000461,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cryopreserved,
M0001,McLaughlin,M090w,A,A,w,w,3/8/19,103,38.83270503,-122.353755,674.263794,has data,has data,Y,1,no,no,no,NA,NA,NA,52,3,NA,NA,0.1748,0.164884254,0.044729759,1.407402328,0.998413086,0.1768,0.061938049,0.038512976,27.84168981,0.996630197,0.494433333,0.546833333,0.105973564,45.35578333,50.3959,0.619233333,0.826866667,0.6193,0.829066667,8.9,1.737352494,N,8.9,1.737352494,8.1,1.691401938,NA,NA,0.066551226,0.018952626,A0051,4.6,122,18,84.8,10,11.7,5.9,7.1,9.1,3.1,17,172.9,2.5,855.9,39.1,1487,41.2,12.3,0.3,48,90,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,purified by Miles
M0002,McLaughlin,M590w,C,C,w,w,3/8/19,116,38.84185597,-122.356753,642.520752,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.625,N,4.1,1.97757516,3,1.625,NA,NA,0.21910351,0.138405599,C0004,2.6,82,16.2,11.9,7.2,7.2,6.3,6.9,8.6,1.7,10.5,228.6,3.6,848,43.1,1378,42.5,13.4,0.4,24,84,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0003,McLaughlin,M021w,B,NA,w,w,NA,86,38.82464499,-122.343514,496.961975,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0.303964912,S,23,0.315843998,31,0.287841191,NA,NA,0.20951312,0.065600332,NA,3.2,94.3,15.05,39.9,4.05,8.35,6.75,7.25,5.25,0.55,3.75,225.75,3.85,1425,77.85,433.15,14.3,9.65,0.3,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0004,McLaughlin,M590w,C,C,w,w,3/8/19,117,38.84182404,-122.356779,642.520752,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1.625,N,4.1,1.97757516,3,1.625,NA,NA,0.21910351,0.138405599,C0004,2.6,82,16.2,11.9,7.2,7.2,6.3,6.9,8.6,1.7,10.5,228.6,3.6,848,43.1,1378,42.5,13.4,0.4,24,84,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0005,McLaughlin,M082c,A,A,b,b,3/8/19,148,38.85942503,-122.435335,766.292419,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0.199038321,S,8.4,0.199038321,17.6,0.292508078,NA,NA,0.50041403,0.268919062,A0048,1.3,56,6.5,7.5,2,4.2,7.2,7.5,2.7,0,0,35.2,1.4,686.3,87.4,136.6,10.6,9.7,0.7,3,172,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0006,McLaughlin,M090w,B,NA,w,w,NA,104,38.83270998,-122.353791,670.97937,has data,has data,Y,1,yes,yes,no,3,1,NA,60,5.333333333,NA,NA,0.176133333,0.168822643,0.050659974,0.820506121,0.998289321,0.184366667,0.155066743,0.025043124,6.89255648,0.991730585,0.591233333,0.678866667,0.151153715,47.32983333,65.80586667,0.5274,0.9567,0.614566667,0.958033333,8.5,1.714935376,N,8.9,1.737352494,8.1,1.691401938,NA,NA,0.066551226,0.018952626,NA,4.85,127,16.85,59.75,8.4,11.2,6.1,7.05,8.65,2.4,13.75,174.8,2.7,835.6,40.85,1433,42.45,12.7,0.35,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0009,McLaughlin,M082c,A,A,b,b,3/8/19,148,38.85942503,-122.435335,766.292419,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,0.199038321,S,8.4,0.199038321,17.6,0.292508078,NA,NA,0.50041403,0.268919062,A0048,1.3,56,6.5,7.5,2,4.2,7.2,7.5,2.7,0,0,35.2,1.4,686.3,87.4,136.6,10.6,9.7,0.7,3,172,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0011,McLaughlin,M021w,A,A,w,w,3/8/19,83,38.82463703,-122.343579,496.961975,has data,has data,Y,10,yes,yes,yes,2,1,2,NA,4.666666667,NA,NA,0.145666667,0.047440707,0.079880343,14.11137707,0.998062902,0.1643,0.00674628,0.063589122,51.81824656,0.996839429,0.7293,0.5876,-0.197464262,63.19623333,48.66396667,0.781933333,0.721266667,0.7854,0.829033333,23,0.315843998,S,23,0.315843998,31,0.287841191,NA,NA,0.20951312,0.065600332,A0019,3.2,94.6,17.3,33,4.7,7.6,6.8,7.2,4.9,0.5,3,255.1,3.8,1641,78,518.3,15,10.8,0.3,12,62,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0012,McLaughlin,M082c,A,A,b,b,3/8/19,148,38.85942503,-122.435335,766.292419,has data,has data,Y,2,yes,yes,no,3,1,NA,16,4.333333333,NA,NA,0.157133333,0.143202095,0.046915736,1.980862189,0.99937637,0.191233333,0.190050414,0.030935379,0.227769197,0.999564949,0.841133333,0.627933333,-0.253221469,81.48256667,63.85703333,0.9551,1.022066667,0.964066667,1.022433333,8.4,0.199038321,S,8.4,0.199038321,17.6,0.292508078,NA,NA,0.50041403,0.268919062,A0048,1.3,56,6.5,7.5,2,4.2,7.2,7.5,2.7,0,0,35.2,1.4,686.3,87.4,136.6,10.6,9.7,0.7,3,172,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0013,McLaughlin,M082c,A,A,w,w,3/8/19,146,38.85942503,-122.435327,766.292419,has data,has data,Y,1,yes,yes,yes,2,1,2,56,2.333333333,0.625,1.5,0.1566,0.149878162,0.019119397,2.207533503,0.999297632,0.1393,0.132588405,0.007477695,45.26522574,0.972799123,0.377233333,0.214933333,-0.433632949,36.65585,9.874816667,0.724366667,0.266333333,0.724366667,0.269466667,9.5,0.39703009,S,8.4,0.199038321,17.6,0.292508078,NA,NA,0.50041403,0.268919062,A0033,2.3,76.8,8.1,34,3.9,5.9,6.9,7.4,3,0.1,1.5,59.2,1.9,767.7,77.6,304.8,18.7,6.6,0.4,3,28,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0015,McLaughlin,M083w,A,X,w,w,3/7/19,18,38.86338296,-122.417174,716.718445,has data,has data,Y,1,yes,yes,yes,1,1,7,48,5,NA,NA,0.146133333,0.123552835,0.047536501,3.518359144,0.992128418,0.163933333,0.100212109,0.035340176,16.14582333,0.999798122,0.525033333,0.709833333,0.351443516,44.78715,62.79153333,0.565866667,0.909733333,0.5695,0.910433333,6.2,0.969490847,S,NA,NA,NA,NA,6.2,0.969490847,NA,NA,A0005,5.2,133.2,17.3,108.1,16.9,15.7,5.7,6.9,7.4,3.6,21,219.6,3.2,999.7,47.5,969.2,27.9,12.1,0.3,24,32,,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0016,McLaughlin,M081c,A,A,b,b,3/8/19,134,38.86008997,-122.411503,722.867371,has data,has data,Y,1,yes,yes,yes,2,1,2,68,NA,NA,NA,0.142633333,0.014657473,0.025871849,89.33711794,0.999594223,0.151766667,0.023324557,0.016327503,115.1889578,0.998657916,0.123066667,0.116666667,-0.051400712,3.8677,-3.06615,0.3137,0.173566667,0.3137,0.173566667,18.3,0.376822277,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,A0012,3.3,95.8,13.2,25.3,8.5,9.7,6.7,7.2,4,0.6,4.5,95.8,1.9,1221,76,460.1,17.4,8.5,0.3,6,103,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0018,McLaughlin,M590w,C,C,w,w,3/8/19,116,38.84185597,-122.356753,642.520752,has data,has data,Y,2,no,no,no,NA,NA,NA,24,2,0.25,1.333333333,0.200133333,0.200170064,0.053415022,-0.001810063,0.997526223,0.2013,0.199883121,0.031055349,0.293547194,0.997651333,0.7136,0.4132,-0.420773798,58.30473333,29.7286,0.739066667,0.5351,0.739533333,0.5351,3,1.625,N,4.1,1.97757516,3,1.625,NA,NA,0.21910351,0.138405599,C0004,2.6,82,16.2,11.9,7.2,7.2,6.3,6.9,8.6,1.7,10.5,228.6,3.6,848,43.1,1378,42.5,13.4,0.4,24,84,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0019,McLaughlin,M539b,A,A,b,b,3/7/19,3,38.86068298,-122.414551,735.034546,has data,has data,Y,2,yes,yes,yes,3,1,3,36,4,NA,NA,0.182133333,0.159623668,0.044833537,3.041842007,0.99911368,0.186366667,0.164358244,0.037654486,3.337008263,0.99929994,0.889233333,0.873,-0.01624523,79.39153333,91.40431667,0.975466667,1.309,0.983066667,1.310133333,51.4,0.740400925,S,51.4,0.740400925,61.7,1.057915058,NA,NA,0.128792217,0.24969627,A0039,5.6,142.4,16.6,50.9,7,11.3,6.7,7.1,3.2,0.7,4.5,120.1,1.9,1297,64.4,960.3,28.9,13.8,0.4,48,62,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0020,McLaughlin,M082c,B,NA,w,w,NA,145,38.85948203,-122.435299,766.292419,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.55,0.3852197,S,8.4,0.199038321,17.6,0.292508078,NA,NA,0.50041403,0.268919062,NA,2.7,84.4,9.65,20.1,22.2,5.85,7,7.4,2.8,0.05,0.75,74.65,2,922.85,78.55,355.5,18.45,6.9,0.35,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0024,McLaughlin,M083w,C,X,w,w,3/7/19,22,38.86339,-122.417057,716.718445,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,0.969490847,S,NA,NA,NA,NA,6.2,0.969490847,NA,NA,A0005,5.2,133.2,17.3,108.1,16.9,15.7,5.7,6.9,7.4,3.6,21,219.6,3.2,999.7,47.5,969.2,27.9,12.1,0.3,24,32,,"no subsites, only enough soil for 1 submission","strain matched soil data on Site and PlantSpecies but not Subsite, since soil did not have a Subsite",cryopreserved,
M0025,McLaughlin,M021w,A,A,w,w,3/8/19,84,38.82463804,-122.34357,496.961975,has data,has data,Y,1,yes,yes,yes,2,1,1,48,4.833333333,NA,NA,0.1729,0.167486786,0.047058888,0.677553791,0.992911074,0.183733333,0.057397749,0.040168948,29.39589409,0.997656832,0.5095,0.615233333,0.210711905,41.69293333,45.18078333,0.540566667,0.611033333,0.542566667,0.666066667,23,0.315843998,S,23,0.315843998,31,0.287841191,NA,NA,0.20951312,0.065600332,A0019,3.2,94.6,17.3,33,4.7,7.6,6.8,7.2,4.9,0.5,3,255.1,3.8,1641,78,518.3,15,10.8,0.3,12,62,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0026,McLaughlin,M539b,A,A,b,b,3/7/19,6,38.86068902,-122.414583,735.659729,has data,has data,Y,2,yes,yes,yes,3,1,3,36,3.333333333,NA,NA,0.178466667,0.167843865,0.053407828,1.148405525,0.99937875,0.190066667,0.180042086,0.0339147,1.601098355,0.999607354,0.726533333,0.690666667,-0.042660469,76.19035,59.4644,1.009566667,0.767733333,1.009566667,0.767733333,51.4,0.740400925,S,51.4,0.740400925,61.7,1.057915058,NA,NA,0.128792217,0.24969627,A0039,5.6,142.4,16.6,50.9,7,11.3,6.7,7.1,3.2,0.7,4.5,120.1,1.9,1297,64.4,960.3,28.9,13.8,0.4,48,62,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0027,McLaughlin,M539b,B,NA,b,b,NA,8,38.86067502,-122.414598,735.202515,has data,has data,Y,2,yes,yes,yes,3,1,3,48,4,NA,NA,0.170333333,0.147019521,0.072803525,2.020825502,0.996941494,0.190733333,0.188646578,0.037785834,0.311606887,0.998692791,0.775266667,1.0277,0.330786236,75.21663333,101.8141,0.805933333,1.286533333,0.847166667,1.290133333,56.55,0.899035494,S,51.4,0.740400925,61.7,1.057915058,NA,NA,0.128792217,0.24969627,NA,10.05,231.2,17.75,66.5,7.4,15.15,6.65,7.05,3.75,0.9,5.25,114.7,1.7,1296,60.3,1165.15,32.5,11.4,0.3,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0028,McLaughlin,M081c,A,A,w,w,3/8/19,134,38.86008997,-122.411503,722.867371,has data,has data,Y,2,yes,yes,yes,3,1,3,44,5,NA,NA,0.179333333,0.16185902,0.057483608,1.781957655,0.99722196,0.1951,0.188550081,0.044277729,0.784767019,0.998009483,0.803766667,0.9712,0.208267832,70.23926667,98.06855,0.8492,1.274,0.8492,1.278733333,17.6,0.3152458,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,A0004,3.2,94.2,17.5,47,6.9,10,6.5,7.2,3,1.3,7.5,163.8,2.4,1607,75.5,506.6,14.4,8.5,0.2,6,25,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0029,McLaughlin,M021w,A,A,w,w,3/8/19,83,38.82463703,-122.343579,496.961975,has data,has data,Y,1,yes,yes,yes,2,1,2,44,3,NA,NA,0.146533333,0.130662419,0.020740014,5.534328114,0.999050028,0.1625,0.142980671,0.021451566,6.015631916,0.999651297,0.355766667,0.345366667,-0.027863178,32.671,24.5805,0.632133333,0.4713,0.632133333,0.4713,23,0.315843998,S,23,0.315843998,31,0.287841191,NA,NA,0.20951312,0.065600332,A0019,3.2,94.6,17.3,33,4.7,7.6,6.8,7.2,4.9,0.5,3,255.1,3.8,1641,78,518.3,15,10.8,0.3,12,62,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0030,McLaughlin,M021w,B,NA,w,w,NA,88,38.82463401,-122.343501,496.961975,has data,has data,Y,1,no,no,no,NA,NA,NA,40,2.666666667,NA,NA,0.1652,0.087842791,0.050595722,12.47508835,0.992149998,0.1802,0.098969499,0.033198024,18.056798,0.998716608,0.561833333,0.5276,-0.060780385,43.9347,36.29596667,0.516466667,0.482,0.580033333,0.604666667,27,0.303964912,S,23,0.315843998,31,0.287841191,NA,NA,0.20951312,0.065600332,NA,3.2,94.3,15.05,39.9,4.05,8.35,6.75,7.25,5.25,0.55,3.75,225.75,3.85,1425,77.85,433.15,14.3,9.65,0.3,NA,NA,,NA,strain matched soil data on Site and PlantSpecies but was averaged between Subsites,cryopreserved,
M0035,McLaughlin,M081c,A,A,b,b,3/8/19,134,38.86008997,-122.411503,722.867371,has data,has data,Y,1,no,no,no,NA,NA,NA,48,5,NA,NA,0.155,0.132526015,0.061338874,2.542373537,0.999537626,0.170433333,0.074011872,0.050514831,16.50877433,0.998196948,0.4554,0.610766667,0.342089933,42.29846667,48.26048333,0.5408,0.6176,0.5408,0.657933333,18.3,0.376822277,S,18.3,0.376822277,20.8,0.298688525,NA,NA,0.090422862,0.163576677,A0012,3.3,95.8,13.2,25.3,8.5,9.7,6.7,7.2,4,0.6,4.5,95.8,1.9,1221,76,460.1,17.4,8.5,0.3,6,103,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0036,Hopland,H662b,A,A,b,b,3/12/19,306,39.00371698,-123.102151,285.313904,has data,has data,Y,1,yes,yes,yes,5,3,5,64,2.833333333,0.833333333,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,0.353453148,S,21.1,0.353453148,26.6,0.184608121,NA,NA,0.163064457,0.443783898,A0022,2.9,87.8,9.3,27.5,7,10,6.8,7.3,3.3,0.3,3,62.7,1.7,884.7,78.1,312.7,16.8,8.3,0.4,1,36,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0037,Hopland,H662b,A,A,b,b,3/12/19,306,39.00371698,-123.102151,285.313904,has data,has data,Y,1,yes,yes,yes,5,3,5,44,2.5,NA,NA,0.1864,0.174183157,0.013251809,5.052482727,0.996995689,0.1821,0.113060961,0.010913331,43.68805779,0.999018661,0.252066667,0.238366667,-0.052079696,10.49671667,10.4163,0.349966667,0.393633333,0.349966667,0.393633333,21.1,0.353453148,S,21.1,0.353453148,26.6,0.184608121,NA,NA,0.163064457,0.443783898,A0022,2.9,87.8,9.3,27.5,7,10,6.8,7.3,3.3,0.3,3,62.7,1.7,884.7,78.1,312.7,16.8,8.3,0.4,1,36,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,purified by Miles
M0040,Hopland,H676w,C,C,w,w,3/12/19,292,39.00336402,-123.099991,312.82077,has data,has data,Y,2,yes,yes,yes,3,1,3,NA,5,NA,NA,0.181033333,0.178711719,0.04519229,0.304492933,0.998935496,0.1825,0.178377166,0.041430941,0.56063146,0.998601773,0.720133333,0.694133333,-0.033999581,59.11563333,60.96021667,0.709833333,0.804733333,0.727066667,0.808966667,39.8,0.209756098,S,26.5,0.34231738,39.8,0.209756098,NA,NA,0.283695933,0.339574298,C0022,5.2,134,14,62,3.2,12,6.5,7.1,4.7,1,7.5,125.9,2.3,1353,79.7,283.8,10.1,11.2,0.3,1,40,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0041,Hopland,H635b,A,A,b,b,3/12/19,219,39.02728999,-123.064025,855.960327,has data,has data,Y,1,no,no,no,NA,NA,NA,56,2,NA,NA,0.1631,0.154377604,0.049859242,1.108588958,0.999701311,0.1556,0.121219569,0.018667058,17.10341602,0.999745298,0.5721,0.2911,-0.491437416,48.47348333,25.73438333,0.517266667,0.5265,0.6275,0.527466667,3.8,4.110204082,N,3.8,4.110204082,1.1,2.510600179,NA,NA,0.779260534,0.341677755,A0041,1.4,58,8.4,33.6,11.4,24,6.1,7.3,1.7,1.2,14,50.9,1.6,245,24,1007,60,8.6,0.4,1,40,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,purified by Miles
M0042,Pepperwood,P006c,C,C,b,b,3/11/19,201,38.56524797,-122.687307,363.458435,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2,0.399224411,S,87.6,0.48852317,90.2,0.399224411,NA,NA,0.020680288,0.142256109,C0009,4.6,122,11.3,14.7,54,18.5,6.5,7.1,4.6,0.8,7.5,153.6,3.5,979.9,71.4,391.2,17.3,7.5,0.3,1,115,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0045,Sedgwick,G002w,C,C,w,w,3/16/19,395,34.68880903,-120.04531,341.904541,has data,has data,Y,2,no,no,no,NA,NA,NA,44,2.333333333,0.25,1.5,0.186666667,0.162344805,0.05557586,2.52206599,0.996281459,0.194666667,0.195121763,0.016762393,-0.137287657,0.983289044,0.863966667,0.4276,-0.505188407,79.10865,33.08365,0.875433333,0.669833333,0.887366667,0.669833333,9.1,0.605543237,S,15.1,1.154389506,9.1,0.605543237,NA,NA,0.350631462,0.441031533,C0039,3.7,104,16.7,2.8,66.5,13,6.7,7.3,4.3,0.8,4.5,222.5,3.4,1353,66.7,819.3,24.5,36,0.9,1,25,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0046,Pepperwood,P002b,C,C,b,b,3/11/19,162,38.58374901,-122.711812,434.884888,has data,has data,Y,2,yes,yes,yes,3,1,3,48,4.666666667,0.666666667,1.833333333,0.185,0.17805025,0.051903833,0.74147445,0.999596165,0.188233333,0.172152911,0.04102361,2.130550188,0.998967044,0.753733333,1.0209,0.357716518,70.87251667,101.3618167,0.8137,1.257533333,0.8257,1.274966667,34.9,0.330110691,S,41.9,0.506626764,34.9,0.330110691,NA,NA,0.128899674,0.29833901,C0036,1.9,68,7.2,4.7,4.6,9.1,7,7.4,3.1,0,0,59.5,2.1,713.7,81,235.6,16.2,10.9,0.7,1,132,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0047,Pepperwood,P004b,A,A,b,b,3/11/19,181,38.57386004,-122.696889,413.536255,has data,has data,Y,3,yes,yes,yes,3,1,3,40,5,0.25,2.166666667,0.1739,0.143668211,0.057780982,3.507666691,0.998086004,0.187166667,0.164182402,0.052264707,2.505269857,0.982975327,0.9371,0.943,0.008251162,85.86186667,77.65496667,0.875033333,0.8469,0.946966667,1.009333333,88.2,0.566699243,S,88.2,0.566699243,81.6,0.490326481,NA,NA,0.054969432,0.102180479,A0047,5.9,148.2,12.3,86.4,3.7,7.8,5.6,6.9,5.7,2.9,23.5,119.9,2.5,818.6,54.7,463.9,18.8,13.1,0.5,1,78,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0048,Pepperwood,P002b,C,C,b,b,3/11/19,162,38.58374901,-122.711812,434.884888,has data,has data,Y,2,yes,yes,yes,3,1,3,36,5,NA,NA,0.166466667,0.142912085,0.080141487,1.900554811,0.999289845,0.1855,0.18194298,0.051940358,0.377124336,0.995563287,0.919466667,1.072033333,0.166989992,91.98813333,106.0459,0.943866667,1.2811,0.954,1.2818,34.9,0.330110691,S,41.9,0.506626764,34.9,0.330110691,NA,NA,0.128899674,0.29833901,C0036,1.9,68,7.2,4.7,4.6,9.1,7,7.4,3.1,0,0,59.5,2.1,713.7,81,235.6,16.2,10.9,0.7,1,132,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0050,McLaughlin,M019c,C,C,w,w,3/8/19,78,38.81545801,-122.32745,447.388,has data,has data,Y,1,yes,yes,yes,2,1,1,32,4,NA,NA,0.165,0.160867008,0.044306345,0.583155763,0.995652201,0.1584,0.152880345,0.025763793,1.412152498,0.999194751,0.522666667,0.410866667,-0.207146835,46.39571667,32.6736,0.6125,0.490333333,0.623566667,0.5405,53.9,0.3196337,S,52.2,0.4869038,60.1,0.330323552,NA,NA,0.099486083,0.270962432,C0006,3.4,98,14.2,22.6,15.2,20.5,6.9,7.2,3.7,0.2,1.5,212.1,3.8,1365,79.1,436.3,15.3,6.9,0.2,12,55,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0051,McLaughlin,M598w,A,A,w,w,3/8/19,92,38.83324298,-122.354358,654.034851,has data,has data,Y,3,yes,yes,no,3,1,NA,56,3,0.666666667,2.166666667,0.141366667,0.040516639,0.076210865,16.40823778,0.982591124,0.167766667,0.002014962,0.094357516,48.93301998,0.994764912,0.638933333,0.598933333,-0.062667545,56.79813333,54.44443333,0.6455,0.862633333,0.654333333,0.8896,12.5,1.419161677,N,12.5,1.419161677,11.4,1.470026064,NA,NA,0.065089327,0.024897346,A0016,4.7,124.6,20.6,95.2,1.5,10.5,6.3,6.9,26.3,2.2,10.5,159.2,2,1169,46.8,1659,40.3,22.5,0.5,48,49,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0052,McLaughlin,M010c,X,X,w,w,3/8/19,39,38.85820102,-122.402234,722.690063,has data,has data,Y,1,yes,yes,yes,2,1,1,44,5,NA,NA,0.165766667,0.164599991,0.056790633,0.126290708,0.998281207,0.1761,0.142017767,0.023837274,9.067177976,0.997961665,0.520866667,0.5765,0.107804224,43.73046667,46.88086667,0.607966667,0.6515,0.607966667,0.693433333,20.1,0.388137009,S,NA,NA,NA,NA,15.1,0.393866171,NA,NA,A0024,2.4,77.4,12.4,6.9,9,10.6,7.3,7.5,7,0,0,64.1,1.3,1197,79.6,464.6,18.7,9.8,0.3,24,95,,"there is no subsites, this will be the only soil sample","strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0053,McLaughlin,M010c,X,X,b,b,3/8/19,34,38.85817898,-122.402276,722.690063,has data,has data,Y,1,yes,yes,yes,2,1,1,60,5,NA,NA,0.178333333,0.17674227,0.057462464,0.153936088,0.996977888,0.1858,0.114794437,0.037318431,13.91982443,0.99978406,0.6313,0.867233333,0.373053628,52.49535,72.40698333,0.6377,0.885033333,0.670833333,0.9933,15.1,0.393866171,S,NA,NA,NA,NA,15.1,0.393866171,NA,NA,A0026,3,89.8,11.3,30,8.2,10.1,6.9,7.3,3.2,0.2,1.5,53.6,1.2,1076,78.2,423.8,18.7,9.3,0.4,24,73,,"there is no subsites, this will be the only soil sample","strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
M0056,McLaughlin,M590w,A,A,w,w,3/8/19,115,38.841803,-122.356714,642.520752,none,has data,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.97757516,N,4.1,1.97757516,3,1.625,NA,NA,0.21910351,0.138405599,A0006,4.2,113.4,18.5,71.3,18.3,17.8,5.9,6.9,8.7,3.2,17,257.4,3.5,811.6,36,1605,43.2,12.2,0.3,24,84,,,"strain matched soil data on Site, Subsite, and PlantSpecies",cryopreserved,
